"COUNTRY","BOP_ACCOUNTING_ENTRY","INDICATOR","UNIT","FREQUENCY","TIME_PERIOD","OBS_VALUE","SCALE"
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2007-Q4","47678375574.15942",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2008-Q1","61454120721.67754",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2008-Q2","31663109126.98049",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2008-Q3","34339627755.31582",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2008-Q4","14659078062.09253",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2009-Q1","24276491617.78589",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2009-Q2","33090028666.58009",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2009-Q3","45518969265.24807",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2009-Q4","42792220102.72351",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2010-Q1","59982592080.62857",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2010-Q2","47553849553.86621",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2010-Q3","63541583044.59329",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2010-Q4","49809961464.96564",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2011-Q1","52533877492.09692",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2011-Q2","22078109614.35969",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2011-Q3","42900787162.44009",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2011-Q4","12083910139.73633",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2012-Q1","26586315006.01665",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2012-Q2","14121897540.79495",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2012-Q3","19945275797.19193",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2012-Q4","-536488646.8919675",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2013-Q1","17245447876.63439",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2013-Q2","21622542701.65817",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2013-Q3","17655673426.21404",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2013-Q4","-10145128024.39452",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2014-Q1","-4579357215.121493",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2014-Q2","8376645968.887246",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2014-Q3","18794242255.14419",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2014-Q4","13759938231.05929",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2015-Q1","36199889109.94285",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2015-Q2","32241779504.12315",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2015-Q3","40825834685.22249",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2015-Q4","27204298367.72638",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2016-Q1","52707266903.4993",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2016-Q2","45288257354.00633",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2016-Q3","60026322490.66511",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2016-Q4","39027545784.01065",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2017-Q1","56097453215.73097",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2017-Q2","43229422330.34153",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2017-Q3","65337157102.43995",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2017-Q4","38504694433.88216",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2018-Q1","55393027044.19358",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2018-Q2","46073005909.03145",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2018-Q3","52147731890.0444",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2018-Q4","23654770433.15374",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2019-Q1","53322616083.14404",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2019-Q2","39943849291.7386",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2019-Q3","51104857075.45885",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2019-Q4","32238675169.3542",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2020-Q1","48634345649.85179",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2020-Q2","8299250959.115198",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2020-Q3","46140002867.01911",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2020-Q4","46955326804.74438",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2021-Q1","58886929132.59994",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2021-Q2","50643425131.30135",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2021-Q3","55275682942.25081",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2021-Q4","31719030262.68982",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2022-Q1","42101176904.26996",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2022-Q2","17739355877.34998",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2022-Q3","16116776451.61383",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2022-Q4","14252595707.68149",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2023-Q1","19229562260.90959",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2023-Q2","41577315606.75235",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2023-Q3","56897038190.89087",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2023-Q4","38888048265.87781",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2024-Q1","43657517861.33074",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2024-Q2","44296432000.08243",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2024-Q3","59690318479.97287",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2024-Q4","46612724288.18123",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2025-Q1","49544233984.02015",""
"Japan","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2025-Q2","48014349177.76081",""
"Lesotho, Kingdom of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","1982-Q1","55565296.57604117",""
"Lesotho, Kingdom of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","1982-Q2","29641441.66460244",""
"Lesotho, Kingdom of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","1982-Q3","32099373.84975061",""
"Lesotho, Kingdom of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","1982-Q4","15235354.77230733",""
"Lesotho, Kingdom of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","1983-Q1","53865313.66970026",""
"Lesotho, Kingdom of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","1983-Q2","54531259.60108458",""
"Lesotho, Kingdom of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","1983-Q3","48301795.97485035",""
"Lesotho, Kingdom of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","1983-Q4","12750574.15860955",""
